date,product_id,region,stock_available,stockout_hours,lead_time
2026-04-23,P004,South,1393,0.32,5
2026-04-23,P004,East,492,0.07,4
2026-04-23,P004,West,734,1.2,2
2026-04-23,P004,Central,469,0.65,5
2026-04-23,P005,North,1325,0.56,2
2026-04-23,P005,South,417,0.01,4
2026-04-23,P005,East,390,0.58,4
2026-04-23,P005,West,386,0.39,4
2026-04-23,P005,Central,509,0.24,3
2026-04-23,P006,North,938,0.08,6
2026-04-23,P006,South,741,0.0,2
2026-04-23,P006,East,1064,0.27,5
2026-04-23,P006,West,1134,0.42,3
2026-04-23,P006,Central,1067,0.34,5
2026-04-23,P007,North,906,0.52,4
2026-04-23,P007,South,477,1.08,3
2026-04-23,P007,East,998,0.03,5
2026-04-23,P007,West,732,0.59,6
2026-04-23,P007,Central,1018,0.23,5
2026-04-23,P008,North,1144,0.78,4
2026-04-23,P008,South,329,0.24,2
2026-04-23,P008,East,526,0.33,4
2026-04-23,P008,West,384,0.32,7
2026-04-23,P008,Central,978,0.44,4
2026-04-23,P009,North,833,0.21,6
2026-04-23,P009,South,709,0.18,5
2026-04-23,P009,East,686,0.15,6
2026-04-23,P009,West,1341,0.72,4
2026-04-23,P009,Central,829,0.1,7
2026-04-23,P010,North,262,0.32,6
2026-04-23,P010,South,341,0.54,5
2026-04-23,P010,East,524,0.18,6
2026-04-23,P010,West,260,0.09,2
2026-04-23,P010,Central,557,0.23,4
2026-04-23,P011,North,540,0.05,4
2026-04-23,P011,South,881,0.35,6
2026-04-23,P011,East,1127,0.2,6
2026-04-23,P011,West,839,0.15,6
2026-04-23,P011,Central,1425,0.2,5
2026-04-23,P012,North,1280,0.37,4
2026-04-23,P012,South,698,0.38,2
2026-04-23,P012,East,481,0.74,5
2026-04-23,P012,West,885,0.6,6
2026-04-23,P012,Central,1432,0.66,4
2026-04-23,P013,North,1229,0.23,5
2026-04-23,P013,South,723,0.23,4
2026-04-23,P013,East,1241,0.42,2
2026-04-23,P013,West,1299,0.43,6
2026-04-23,P013,Central,585,0.43,7
2026-04-23,P014,North,984,0.65,5
2026-04-23,P014,South,901,0.25,6
2026-04-23,P014,East,735,0.24,7
2026-04-23,P014,West,713,0.35,5
2026-04-23,P014,Central,568,0.18,5
2026-04-23,P015,North,635,0.13,5
2026-04-23,P015,South,963,0.14,5
2026-04-23,P015,East,565,0.21,4
2026-04-23,P015,West,936,0.05,7
2026-04-23,P015,Central,503,1.77,5
2026-04-23,P016,North,957,0.22,5
2026-04-23,P016,South,505,0.25,3
2026-04-23,P016,East,335,0.24,2
2026-04-23,P016,West,1309,0.6,5
2026-04-23,P016,Central,587,1.31,4
2026-04-23,P017,North,499,0.02,2
2026-04-23,P017,South,774,0.17,7
2026-04-23,P017,East,724,0.47,7
2026-04-23,P017,West,484,0.67,5
2026-04-23,P017,Central,450,0.33,4
2026-04-23,P018,North,431,0.57,3
2026-04-23,P018,South,703,0.62,4
2026-04-23,P018,East,647,0.03,5
2026-04-23,P018,West,808,0.43,5
2026-04-23,P018,Central,544,0.84,3
2026-04-23,P019,North,283,0.02,3
2026-04-23,P019,South,566,0.17,4
2026-04-23,P019,East,536,0.37,5
2026-04-23,P019,West,387,0.16,4
2026-04-23,P019,Central,432,0.17,2
2026-04-23,P020,North,814,0.25,5
2026-04-23,P020,South,596,0.03,2
2026-04-23,P020,East,745,0.12,6
2026-04-23,P020,West,685,0.11,4
2026-04-23,P020,Central,689,0.23,3
2026-04-23,P021,North,665,0.12,4
2026-04-23,P021,South,536,0.45,7
2026-04-23,P021,East,362,0.49,2
2026-04-23,P021,West,617,0.28,3
2026-04-23,P021,Central,651,0.51,3
2026-04-23,P022,North,443,0.28,3
2026-04-23,P022,South,1263,0.27,3
2026-04-23,P022,East,1107,0.24,4
2026-04-23,P022,West,416,0.95,5
2026-04-23,P022,Central,763,0.72,6
2026-04-23,P023,North,362,0.1,4
2026-04-23,P023,South,299,0.42,4
2026-04-23,P023,East,583,0.41,3
2026-04-23,P023,West,1207,0.53,6
2026-04-23,P023,Central,925,0.13,2
2026-04-23,P024,North,483,0.25,5
2026-04-23,P024,South,755,0.85,3
2026-04-23,P024,East,377,0.21,6
2026-04-23,P024,West,719,0.25,6
2026-04-23,P024,Central,924,0.35,5
2026-04-23,P025,North,942,0.77,2
2026-04-23,P025,South,702,0.11,5
2026-04-23,P025,East,567,0.19,4
2026-04-23,P025,West,1085,0.86,3
2026-04-23,P025,Central,465,0.25,4
2026-04-23,P026,North,883,0.8,5
2026-04-23,P026,South,1521,0.18,4
2026-04-23,P026,East,1137,0.85,6
2026-04-23,P026,West,993,0.24,2
2026-04-23,P026,Central,1293,0.78,5
2026-04-23,P027,North,1377,0.45,5
2026-04-23,P027,South,869,0.04,5
2026-04-23,P027,East,1405,0.35,4
2026-04-23,P027,West,736,0.24,5
2026-04-23,P027,Central,1209,0.35,3
2026-04-23,P028,North,747,0.45,6
2026-04-23,P028,South,1113,0.28,2
2026-04-23,P028,East,1179,0.42,4
2026-04-23,P028,West,802,1.02,3
2026-04-23,P028,Central,959,0.51,6
2026-04-23,P029,North,954,0.23,4
2026-04-23,P029,South,1075,0.55,4
2026-04-23,P029,East,935,0.88,6
2026-04-23,P029,West,843,0.42,4
2026-04-23,P029,Central,717,0.18,4
2026-04-23,P030,North,908,0.05,5
2026-04-23,P030,South,931,0.24,6
2026-04-23,P030,East,735,0.23,3
2026-04-23,P030,West,1050,0.45,2
2026-04-23,P030,Central,785,0.18,4
2026-04-23,P031,North,1249,0.04,6
2026-04-23,P031,South,659,0.36,5
2026-04-23,P031,East,384,1.16,3
2026-04-23,P031,West,1161,0.24,6
2026-04-23,P031,Central,909,0.27,3
2026-04-23,P032,North,519,0.45,2
2026-04-23,P032,South,444,0.98,4
2026-04-23,P032,East,539,0.23,5
2026-04-23,P032,West,818,0.61,4
2026-04-23,P032,Central,490,0.85,4
2026-04-23,P033,North,1087,0.45,3
2026-04-23,P033,South,1165,0.51,5
2026-04-23,P033,East,421,0.64,6
2026-04-23,P033,West,365,0.17,4
2026-04-23,P033,Central,326,0.08,3
2026-04-23,P034,North,1199,0.26,4
2026-04-23,P034,South,409,0.49,4
2026-04-23,P034,East,1080,0.13,3
2026-04-23,P034,West,1286,0.27,3
2026-04-23,P034,Central,472,1.41,5
2026-04-23,P035,North,373,0.16,5
2026-04-23,P035,South,1093,0.86,4
2026-04-23,P035,East,684,0.29,6
2026-04-23,P035,West,351,0.65,4
2026-04-23,P035,Central,1192,0.34,4
2026-04-23,P036,North,397,1.44,4
2026-04-23,P036,South,284,0.09,3
2026-04-23,P036,East,408,0.29,4
2026-04-23,P036,West,392,0.34,7
2026-04-23,P036,Central,445,1.08,7
2026-04-23,P037,North,707,0.64,5
2026-04-23,P037,South,389,0.45,6
2026-04-23,P037,East,613,0.13,4
2026-04-23,P037,West,1016,0.15,6
2026-04-23,P037,Central,1001,0.52,7
2026-04-23,P038,North,1363,0.1,4
2026-04-23,P038,South,1115,0.37,3
2026-04-23,P038,East,462,0.11,4
2026-04-23,P038,West,933,1.69,5
2026-04-23,P038,Central,564,0.27,3
2026-04-23,P039,North,774,0.49,4
2026-04-23,P039,South,890,0.78,4
2026-04-23,P039,East,1305,0.78,3
2026-04-23,P039,West,1327,0.12,7
2026-04-23,P039,Central,459,0.43,4
2026-04-23,P040,North,454,1.28,6
2026-04-23,P040,South,1076,0.9,5
2026-04-23,P040,East,994,0.06,3
2026-04-23,P040,West,1122,0.31,3
2026-04-23,P040,Central,872,0.19,3
2026-04-23,P041,North,742,0.31,2
2026-04-23,P041,South,621,0.43,2
2026-04-23,P041,East,586,0.79,5
2026-04-23,P041,West,883,0.53,2
2026-04-23,P041,Central,725,0.16,2
2026-04-23,P042,North,1431,0.14,5
2026-04-23,P042,South,781,0.71,3
2026-04-23,P042,East,1120,0.15,4
2026-04-23,P042,West,1002,0.3,3
2026-04-23,P042,Central,1025,0.04,4
2026-04-23,P043,North,885,0.37,3
2026-04-23,P043,South,780,0.03,4
2026-04-23,P043,East,492,0.32,4
2026-04-23,P043,West,1067,0.66,6
2026-04-23,P043,Central,1118,0.37,4
2026-04-23,P044,North,1148,0.48,4
2026-04-23,P044,South,421,0.07,4
2026-04-23,P044,East,938,0.55,2
2026-04-23,P044,West,953,0.29,2
2026-04-23,P044,Central,329,0.61,7
2026-04-23,P045,North,719,0.19,3
2026-04-23,P045,South,552,1.1,4
2026-04-23,P045,East,607,0.45,4
2026-04-23,P045,West,553,0.53,3
2026-04-23,P045,Central,880,0.33,4
2026-04-23,P046,North,246,0.61,7
2026-04-23,P046,South,897,0.66,5
2026-04-23,P046,East,376,0.05,6
2026-04-23,P046,West,287,0.18,4
2026-04-23,P046,Central,925,0.77,4
2026-04-23,P047,North,688,0.11,4
2026-04-23,P047,South,689,0.22,4
2026-04-23,P047,East,484,0.25,4
2026-04-23,P047,West,930,0.12,4
2026-04-23,P047,Central,354,1.29,2
2026-04-23,P048,North,651,0.56,3
2026-04-23,P048,South,708,0.17,6
2026-04-23,P048,East,251,0.29,2
2026-04-23,P048,West,279,0.08,3
2026-04-23,P048,Central,445,0.83,6
2026-04-23,P049,North,774,0.18,4
2026-04-23,P049,South,1292,0.15,4
2026-04-23,P049,East,967,0.06,5
2026-04-23,P049,West,587,0.58,3
2026-04-23,P049,Central,702,0.21,6
2026-04-23,P050,North,819,0.04,4
2026-04-23,P050,South,1034,0.07,5
2026-04-23,P050,East,751,0.01,2
2026-04-23,P050,West,1162,0.13,3
2026-04-23,P050,Central,1038,0.05,4
2026-04-24,P001,North,409,0.67,3
2026-04-24,P001,South,742,0.31,3
2026-04-24,P001,East,602,0.66,3
2026-04-24,P001,West,805,0.62,7
2026-04-24,P001,Central,683,1.23,3
2026-04-24,P002,North,457,0.05,6
2026-04-24,P002,South,279,0.21,5
2026-04-24,P002,East,812,0.26,3
2026-04-24,P002,West,303,0.17,4
2026-04-24,P002,Central,285,0.49,4
2026-04-24,P003,North,878,0.66,2
2026-04-24,P003,South,463,0.02,3
2026-04-24,P003,East,618,0.33,6
2026-04-24,P003,West,539,0.39,3
2026-04-24,P003,Central,256,0.05,5
2026-04-24,P004,North,715,1.23,3
2026-04-24,P004,South,1582,0.28,3
2026-04-24,P004,East,369,0.09,4
2026-04-24,P004,West,1324,0.62,5
2026-04-24,P004,Central,1185,0.2,4
2026-04-24,P005,North,1272,0.78,3
2026-04-24,P005,South,969,0.4,3
2026-04-24,P005,East,421,0.17,2
2026-04-24,P005,West,739,0.91,5
2026-04-24,P005,Central,484,0.42,4
2026-04-24,P006,North,1187,0.22,4
2026-04-24,P006,South,907,0.17,4
2026-04-24,P006,East,1314,0.17,4
2026-04-24,P006,West,672,0.43,4
2026-04-24,P006,Central,545,0.74,5
2026-04-24,P007,North,712,0.5,7
2026-04-24,P007,South,537,0.23,2
2026-04-24,P007,East,324,0.57,7
2026-04-24,P007,West,763,0.65,4
2026-04-24,P007,Central,740,0.06,3
2026-04-24,P008,North,793,0.73,4
2026-04-24,P008,South,522,0.19,5
2026-04-24,P008,East,784,0.18,3
2026-04-24,P008,West,456,0.7,6
2026-04-24,P008,Central,1075,0.19,4
2026-04-24,P009,North,466,0.65,4
2026-04-24,P009,South,1031,1.23,4
2026-04-24,P009,East,566,0.73,7
2026-04-24,P009,West,756,0.2,3
2026-04-24,P009,Central,510,0.47,5
2026-04-24,P010,North,501,0.06,5
2026-04-24,P010,South,626,0.53,6
2026-04-24,P010,East,462,0.29,5
2026-04-24,P010,West,742,0.07,4
2026-04-24,P010,Central,1007,0.52,3
2026-04-24,P011,North,510,0.41,4
2026-04-24,P011,South,1345,0.64,5
2026-04-24,P011,East,1690,0.47,6
2026-04-24,P011,West,734,0.7,6
2026-04-24,P011,Central,1338,0.21,3
2026-04-24,P012,North,1226,0.28,5
2026-04-24,P012,South,853,0.51,3
2026-04-24,P012,East,1268,0.48,4
2026-04-24,P012,West,1294,0.57,6
2026-04-24,P012,Central,494,0.61,6
2026-04-24,P013,North,595,0.35,3
2026-04-24,P013,South,929,0.51,2
2026-04-24,P013,East,1298,0.09,5
2026-04-24,P013,West,1008,0.3,5
2026-04-24,P013,Central,1050,0.44,6
2026-04-24,P014,North,309,0.26,2
2026-04-24,P014,South,225,0.04,6
2026-04-24,P014,East,837,0.34,6
2026-04-24,P014,West,761,0.07,6
2026-04-24,P014,Central,839,0.3,3
2026-04-24,P015,North,583,0.56,7
2026-04-24,P015,South,758,0.53,7
2026-04-24,P015,East,1257,0.24,5
2026-04-24,P015,West,395,0.02,6
2026-04-24,P015,Central,1213,0.07,4
2026-04-24,P016,North,917,0.07,2
2026-04-24,P016,South,752,0.95,5
2026-04-24,P016,East,567,0.1,7
2026-04-24,P016,West,875,0.21,2
2026-04-24,P016,Central,763,0.9,2
2026-04-24,P017,North,809,0.83,3
2026-04-24,P017,South,492,0.37,6
2026-04-24,P017,East,304,0.08,5
2026-04-24,P017,West,622,0.59,3
2026-04-24,P017,Central,565,0.91,5
2026-04-24,P018,North,676,0.31,6
2026-04-24,P018,South,321,0.81,2
2026-04-24,P018,East,430,0.18,4
2026-04-24,P018,West,329,0.03,5
2026-04-24,P018,Central,882,0.59,5
2026-04-24,P019,North,479,0.62,3
2026-04-24,P019,South,702,0.21,4
2026-04-24,P019,East,743,0.08,7
2026-04-24,P019,West,349,0.43,3
2026-04-24,P019,Central,340,0.25,5
2026-04-24,P020,North,789,0.32,6
2026-04-24,P020,South,593,0.47,4
2026-04-24,P020,East,1305,0.26,6
2026-04-24,P020,West,664,0.45,6
2026-04-24,P020,Central,949,0.07,7
2026-04-24,P021,North,858,0.27,6
2026-04-24,P021,South,519,0.12,6
2026-04-24,P021,East,1258,0.49,4
2026-04-24,P021,West,1138,0.15,5
2026-04-24,P021,Central,690,1.3,4
2026-04-24,P022,North,479,0.19,3
2026-04-24,P022,South,911,1.17,5
2026-04-24,P022,East,681,0.32,3
2026-04-24,P022,West,955,0.39,4
2026-04-24,P022,Central,897,0.14,7
2026-04-24,P023,North,739,0.43,3
2026-04-24,P023,South,586,0.04,4
2026-04-24,P023,East,438,1.0,3
2026-04-24,P023,West,1158,0.2,6
2026-04-24,P023,Central,463,0.48,3
2026-04-24,P024,North,580,1.04,3
2026-04-24,P024,South,728,0.09,2
2026-04-24,P024,East,704,0.22,6
2026-04-24,P024,West,544,0.41,5
2026-04-24,P024,Central,292,0.32,2
2026-04-24,P025,North,1223,0.89,7
2026-04-24,P025,South,782,0.04,2
2026-04-24,P025,East,605,0.31,2
2026-04-24,P025,West,340,0.27,6
2026-04-24,P025,Central,663,0.27,3
2026-04-24,P026,North,790,0.62,7
2026-04-24,P026,South,387,0.48,7
2026-04-24,P026,East,946,0.73,4
2026-04-24,P026,West,691,0.14,5
2026-04-24,P026,Central,978,0.07,4
2026-04-24,P027,North,1495,0.8,5
2026-04-24,P027,South,1362,0.41,5
2026-04-24,P027,East,532,0.19,6
2026-04-24,P027,West,1012,0.5,4
2026-04-24,P027,Central,1621,0.99,3
2026-04-24,P028,North,1304,0.5,5
2026-04-24,P028,South,987,0.24,4
2026-04-24,P028,East,1234,0.5,3
2026-04-24,P028,West,843,0.22,4
2026-04-24,P028,Central,766,0.21,7
2026-04-24,P029,North,1246,0.03,5
2026-04-24,P029,South,1470,0.2,3
2026-04-24,P029,East,672,0.55,2
2026-04-24,P029,West,1039,0.17,3
2026-04-24,P029,Central,940,0.41,5
2026-04-24,P030,North,1100,0.32,3
2026-04-24,P030,South,1186,0.51,4
2026-04-24,P030,East,558,0.4,6
2026-04-24,P030,West,1278,0.55,3
2026-04-24,P030,Central,566,0.41,6
2026-04-24,P031,North,326,0.28,7
2026-04-24,P031,South,772,0.1,5
2026-04-24,P031,East,443,0.2,2
2026-04-24,P031,West,1133,0.34,5
2026-04-24,P031,Central,880,0.88,4
2026-04-24,P032,North,573,0.2,3
2026-04-24,P032,South,1017,0.17,6
2026-04-24,P032,East,588,0.93,5
2026-04-24,P032,West,608,0.59,3
2026-04-24,P032,Central,654,0.16,2
2026-04-24,P033,North,809,0.5,3
2026-04-24,P033,South,943,0.12,3
2026-04-24,P033,East,336,0.22,5
2026-04-24,P033,West,971,1.42,2
2026-04-24,P033,Central,636,0.04,4
2026-04-24,P034,North,556,0.11,5
2026-04-24,P034,South,958,0.83,3
2026-04-24,P034,East,829,0.56,2
2026-04-24,P034,West,464,0.16,5
2026-04-24,P034,Central,1219,0.01,4
2026-04-24,P035,North,696,0.56,6
2026-04-24,P035,South,395,0.3,3
2026-04-24,P035,East,804,0.78,4
2026-04-24,P035,West,539,0.96,7
2026-04-24,P035,Central,508,0.55,7
2026-04-24,P036,North,551,0.28,5
2026-04-24,P036,South,508,0.65,2
2026-04-24,P036,East,775,0.36,6
2026-04-24,P036,West,548,0.94,6
2026-04-24,P036,Central,547,0.08,7
2026-04-24,P037,North,761,0.05,4
2026-04-24,P037,South,421,0.82,5
2026-04-24,P037,East,772,1.58,2
2026-04-24,P037,West,948,0.59,5
2026-04-24,P037,Central,823,0.17,5
2026-04-24,P038,North,755,0.26,4
2026-04-24,P038,South,663,0.01,4
2026-04-24,P038,East,828,0.41,6
2026-04-24,P038,West,511,0.71,7
2026-04-24,P038,Central,1672,0.17,4
2026-04-24,P039,North,619,0.32,5
2026-04-24,P039,South,763,0.32,6
2026-04-24,P039,East,757,0.31,3
2026-04-24,P039,West,483,0.51,5
2026-04-24,P039,Central,607,0.2,7
2026-04-24,P040,North,670,0.12,4
2026-04-24,P040,South,427,0.29,2
2026-04-24,P040,East,1183,0.05,2
2026-04-24,P040,West,958,0.19,7
2026-04-24,P040,Central,541,0.92,4
2026-04-24,P041,North,1000,0.05,4
2026-04-24,P041,South,872,0.05,7
2026-04-24,P041,East,912,1.14,6
2026-04-24,P041,West,936,1.36,5
2026-04-24,P041,Central,537,0.37,4
2026-04-24,P042,North,770,0.03,3
2026-04-24,P042,South,902,0.29,7
2026-04-24,P042,East,926,0.07,3
2026-04-24,P042,West,897,0.05,5
2026-04-24,P042,Central,1108,0.33,5
2026-04-24,P043,North,544,0.42,5
2026-04-24,P043,South,840,0.32,4
2026-04-24,P043,East,728,0.37,3
2026-04-24,P043,West,757,0.39,4
2026-04-24,P043,Central,331,0.34,4
2026-04-24,P044,North,1352,0.59,3
2026-04-24,P044,South,388,0.22,4
2026-04-24,P044,East,568,0.4,3
2026-04-24,P044,West,844,0.1,7
2026-04-24,P044,Central,1039,0.36,5
2026-04-24,P045,North,692,0.12,5
2026-04-24,P045,South,794,0.44,2
2026-04-24,P045,East,652,0.25,4
2026-04-24,P045,West,533,0.27,4
2026-04-24,P045,Central,619,0.03,5
2026-04-24,P046,North,440,0.1,6
2026-04-24,P046,South,429,0.75,3
2026-04-24,P046,East,507,0.12,5
2026-04-24,P046,West,463,0.1,3
2026-04-24,P046,Central,653,0.18,4
2026-04-24,P047,North,649,0.03,5
2026-04-24,P047,South,712,0.54,3
2026-04-24,P047,East,596,0.64,3
2026-04-24,P047,West,467,0.29,4
2026-04-24,P047,Central,1082,0.84,4
2026-04-24,P048,North,692,0.27,2
2026-04-24,P048,South,833,0.06,5
2026-04-24,P048,East,604,0.26,2
2026-04-24,P048,West,787,0.28,5
2026-04-24,P048,Central,248,0.22,5
2026-04-24,P049,North,1171,0.17,3
2026-04-24,P049,South,936,0.45,2
2026-04-24,P049,East,698,0.69,3
2026-04-24,P049,West,376,0.05,2
2026-04-24,P049,Central,1273,0.34,5
2026-04-24,P050,North,604,0.35,3
2026-04-24,P050,South,423,0.1,4
2026-04-24,P050,East,1035,0.09,5
2026-04-24,P050,West,592,1.52,3
2026-04-24,P050,Central,317,0.21,2
2026-04-25,P001,North,1084,0.11,7
2026-04-25,P001,South,602,0.3,3
2026-04-25,P001,East,977,0.59,4
2026-04-25,P001,West,1541,0.13,5
2026-04-25,P001,Central,1511,0.2,5
2026-04-25,P002,North,644,0.11,4
2026-04-25,P002,South,837,0.16,2
2026-04-25,P002,East,1094,0.55,5
2026-04-25,P002,West,654,0.82,3
2026-04-25,P002,Central,642,0.61,4
2026-04-25,P003,North,401,0.17,3
2026-04-25,P003,South,418,0.4,2
2026-04-25,P003,East,451,0.37,4
2026-04-25,P003,West,290,0.02,6
2026-04-25,P003,Central,584,1.21,4
2026-04-25,P004,North,1176,0.49,3
2026-04-25,P004,South,324,0.57,5
2026-04-25,P004,East,716,0.75,3
2026-04-25,P004,West,847,0.42,4
2026-04-25,P004,Central,450,0.38,3
2026-04-25,P005,North,577,0.01,6
2026-04-25,P005,South,1138,0.34,5
2026-04-25,P005,East,973,0.24,5
2026-04-25,P005,West,455,0.9,4
2026-04-25,P005,Central,1120,0.57,5
2026-04-25,P006,North,809,0.2,7
2026-04-25,P006,South,1040,0.35,5
2026-04-25,P006,East,566,0.03,2
2026-04-25,P006,West,910,0.43,2
2026-04-25,P006,Central,591,0.28,7
2026-04-25,P007,North,1114,0.22,7
2026-04-25,P007,South,1007,0.16,3
2026-04-25,P007,East,566,0.16,7
2026-04-25,P007,West,1078,0.83,4
2026-04-25,P007,Central,746,0.14,3
2026-04-25,P008,North,494,1.13,5
2026-04-25,P008,South,561,0.35,2
2026-04-25,P008,East,602,0.14,5
2026-04-25,P008,West,690,0.19,5
2026-04-25,P008,Central,1253,0.32,3
2026-04-25,P009,North,1180,0.6,2
2026-04-25,P009,South,1066,1.24,3
2026-04-25,P009,East,1011,0.34,6
2026-04-25,P009,West,1099,0.41,4
2026-04-25,P009,Central,513,0.18,3
2026-04-25,P010,North,334,0.14,5
2026-04-25,P010,South,1005,0.46,7
2026-04-25,P010,East,454,0.09,3
2026-04-25,P010,West,725,0.6,5
2026-04-25,P010,Central,322,0.54,4
2026-04-25,P011,North,657,0.04,3
2026-04-25,P011,South,1132,0.92,6
2026-04-25,P011,East,1599,0.12,7
2026-04-25,P011,West,857,0.81,4
2026-04-25,P011,Central,1160,0.36,5
2026-04-25,P012,North,945,0.71,3
2026-04-25,P012,South,1227,0.47,3
2026-04-25,P012,East,438,0.19,5
2026-04-25,P012,West,1613,0.76,2
2026-04-25,P012,Central,830,0.24,7
2026-04-25,P013,North,642,0.47,4
2026-04-25,P013,South,869,0.64,5
2026-04-25,P013,East,794,0.3,3
2026-04-25,P013,West,1059,0.17,2
2026-04-25,P013,Central,939,0.53,4
2026-04-25,P014,North,770,0.28,3
2026-04-25,P014,South,643,0.39,4
2026-04-25,P014,East,292,0.04,4
2026-04-25,P014,West,499,0.76,3
2026-04-25,P014,Central,748,0.4,3
2026-04-25,P015,North,881,0.26,6
2026-04-25,P015,South,1257,0.6,3
2026-04-25,P015,East,806,0.24,3
2026-04-25,P015,West,396,0.68,3
2026-04-25,P015,Central,369,0.27,4
2026-04-25,P016,North,1041,1.03,6
2026-04-25,P016,South,538,0.18,3
2026-04-25,P016,East,1289,0.12,2
2026-04-25,P016,West,1050,0.3,5
2026-04-25,P016,Central,1160,0.12,4
2026-04-25,P017,North,213,0.21,4
2026-04-25,P017,South,500,0.13,4
2026-04-25,P017,East,364,0.42,3
2026-04-25,P017,West,532,0.29,5
2026-04-25,P017,Central,256,0.08,5
2026-04-25,P018,North,518,1.54,4
2026-04-25,P018,South,670,0.2,5
2026-04-25,P018,East,233,0.46,4
2026-04-25,P018,West,740,0.09,4
2026-04-25,P018,Central,588,0.41,3
2026-04-25,P019,North,591,0.45,5
2026-04-25,P019,South,455,0.45,5
2026-04-25,P019,East,737,0.46,2
2026-04-25,P019,West,563,0.02,4
2026-04-25,P019,Central,601,0.08,3
2026-04-25,P020,North,834,0.95,4
2026-04-25,P020,South,1195,0.32,5
2026-04-25,P020,East,696,0.32,3
2026-04-25,P020,West,573,0.39,3
2026-04-25,P020,Central,1003,0.08,7
2026-04-25,P021,North,1259,0.27,4
2026-04-25,P021,South,444,0.19,2
2026-04-25,P021,East,753,1.2,6
2026-04-25,P021,West,640,0.37,2
2026-04-25,P021,Central,1208,0.24,3
2026-04-25,P022,North,856,0.64,5
2026-04-25,P022,South,852,0.95,5
2026-04-25,P022,East,819,0.23,4
2026-04-25,P022,West,1019,0.25,4
2026-04-25,P022,Central,788,0.66,3
2026-04-25,P023,North,657,0.33,2
2026-04-25,P023,South,1134,0.47,3
2026-04-25,P023,East,417,0.32,5
2026-04-25,P023,West,670,0.2,2
2026-04-25,P023,Central,1071,0.98,3
2026-04-25,P024,North,724,0.39,4
2026-04-25,P024,South,716,0.53,4
2026-04-25,P024,East,892,0.28,3
2026-04-25,P024,West,466,0.23,5
2026-04-25,P024,Central,756,0.6,6
2026-04-25,P025,North,545,0.44,4
2026-04-25,P025,South,956,0.45,5
2026-04-25,P025,East,1142,0.16,5
2026-04-25,P025,West,1240,0.8,3
2026-04-25,P025,Central,1007,1.0,5
2026-04-25,P026,North,925,0.69,2
2026-04-25,P026,South,644,0.01,2
2026-04-25,P026,East,621,0.15,7
2026-04-25,P026,West,549,0.05,7
2026-04-25,P026,Central,574,0.15,4
2026-04-25,P027,North,883,0.5,4
2026-04-25,P027,South,1198,0.67,6
2026-04-25,P027,East,1028,0.81,2
2026-04-25,P027,West,633,1.47,5
2026-04-25,P027,Central,917,0.58,4
2026-04-25,P028,North,621,0.28,5
2026-04-25,P028,South,1104,0.44,2
2026-04-25,P028,East,562,0.19,5
2026-04-25,P028,West,995,0.15,4
2026-04-25,P028,Central,1460,1.14,2
2026-04-25,P029,North,754,0.19,4
2026-04-25,P029,South,1480,0.79,2
2026-04-25,P029,East,714,0.44,4
2026-04-25,P029,West,812,0.46,6
2026-04-25,P029,Central,758,0.1,3
2026-04-25,P030,North,485,0.12,6
2026-04-25,P030,South,864,1.29,4
2026-04-25,P030,East,527,0.1,4
2026-04-25,P030,West,432,0.48,4
2026-04-25,P030,Central,876,0.38,6
2026-04-25,P031,North,367,0.4,3
