date,campaign_id,channel,spend,impressions,clicks,conversions
2026-04-10,CAM012,Email,17955.29,107436,9026,825
2026-04-10,CAM013,Affiliate,20513.43,88775,3252,171
2026-04-10,CAM014,Paid Social,67001.08,345356,13903,886
2026-04-10,CAM015,Paid Search,64238.26,243256,14411,1026
2026-04-10,CAM016,Paid Search,47450.01,149254,8577,640
2026-04-10,CAM017,Paid Social,61448.3,265179,10685,600
2026-04-10,CAM018,Email,15769.54,99466,7508,718
2026-04-10,CAM019,Paid Search,60613.15,205368,11057,827
2026-04-10,CAM020,Paid Social,61932.42,240612,9108,575
2026-04-10,CAM021,Paid Search,55836.51,185637,10190,782
2026-04-10,CAM022,Display,33944.99,178348,4254,156
2026-04-10,CAM023,Email,17056.21,127625,9820,934
2026-04-10,CAM024,Display,39962.67,174407,4103,142
2026-04-10,CAM025,Email,17336.11,134143,11238,1051
2026-04-10,CAM026,Paid Social,67044.91,302257,12578,716
2026-04-10,CAM027,Email,16882.37,125096,9231,854
2026-04-10,CAM028,Email,18235.55,131962,10783,1159
2026-04-10,CAM029,Paid Social,74273.76,295797,12864,825
2026-04-10,CAM030,Email,16339.79,127029,9724,876
2026-04-10,CAM031,Paid Search,51335.31,184422,9295,715
2026-04-10,CAM032,Affiliate,21709.66,80519,2900,171
2026-04-10,CAM033,Paid Social,72167.37,370733,16886,978
2026-04-10,CAM034,Affiliate,26874.99,122771,4109,216
2026-04-10,CAM035,Paid Social,66134.01,298789,12702,809
2026-04-10,CAM036,Paid Social,67036.0,341025,14549,853
2026-04-10,CAM037,Display,39259.88,191598,5085,193
2026-04-10,CAM038,Display,41352.36,228377,6109,198
2026-04-10,CAM039,Email,17021.03,108580,8625,920
2026-04-10,CAM040,Affiliate,19862.1,73564,2462,126
2026-04-10,CAM041,Paid Social,51444.5,219830,10148,596
2026-04-10,CAM042,Email,17418.08,131599,10070,967
2026-04-10,CAM043,Paid Search,51139.47,179913,8963,619
2026-04-10,CAM044,Paid Social,72624.22,357024,15406,846
2026-04-11,CAM001,Affiliate,22232.95,89857,3182,172
2026-04-11,CAM002,Email,15883.5,121535,10388,977
2026-04-11,CAM003,Paid Search,36212.08,132563,6953,502
2026-04-11,CAM004,Display,42999.51,208901,5341,177
2026-04-11,CAM005,Affiliate,24874.66,91848,3200,187
2026-04-11,CAM006,Paid Search,38346.49,123608,6649,453
2026-04-11,CAM007,Display,33546.49,153795,3478,122
2026-04-11,CAM008,Paid Search,53536.96,215480,10711,755
2026-04-11,CAM009,Affiliate,25426.79,99258,3323,191
2026-04-11,CAM010,Email,19108.09,152355,11306,1210
2026-04-11,CAM011,Affiliate,30157.31,134744,4650,244
2026-04-11,CAM012,Email,18672.85,126363,9748,1007
2026-04-11,CAM013,Affiliate,27118.06,121651,4099,209
2026-04-11,CAM014,Paid Social,54250.9,222306,9340,574
2026-04-11,CAM015,Paid Search,52766.25,188779,10612,839
2026-04-11,CAM016,Paid Search,56576.24,192943,11441,874
2026-04-11,CAM017,Paid Social,52598.99,225479,9622,617
2026-04-11,CAM018,Email,15823.0,126139,10846,1173
2026-04-11,CAM019,Paid Search,36702.47,131585,7917,555
2026-04-11,CAM020,Paid Social,60580.49,254745,11473,677
2026-04-11,CAM021,Paid Search,54511.79,164782,9653,714
2026-04-11,CAM022,Display,38559.08,213013,5153,171
2026-04-11,CAM023,Email,17250.55,135597,10015,982
2026-04-11,CAM024,Display,40627.16,232992,5606,204
2026-04-11,CAM025,Email,14673.7,97747,7763,826
2026-04-11,CAM026,Paid Social,78044.19,347419,15250,843
2026-04-11,CAM027,Email,18149.49,136598,11174,1218
2026-04-11,CAM028,Email,17200.75,124222,9992,945
2026-04-11,CAM029,Paid Social,62822.05,264003,11269,709
2026-04-11,CAM030,Email,16430.49,102685,8726,869
2026-04-11,CAM031,Paid Search,48089.97,185883,11198,868
2026-04-11,CAM032,Affiliate,27782.86,125825,4841,251
2026-04-11,CAM033,Paid Social,60217.96,271292,11955,747
2026-04-11,CAM034,Affiliate,23841.36,102952,3519,196
2026-04-11,CAM035,Paid Social,61897.46,242258,10935,686
2026-04-11,CAM036,Paid Social,64942.13,305085,12254,700
2026-04-11,CAM037,Display,37088.55,206844,4770,177
2026-04-11,CAM038,Display,37114.54,193074,5081,166
2026-04-11,CAM039,Email,17164.25,124314,10498,1153
2026-04-11,CAM040,Affiliate,20266.74,71920,2266,114
2026-04-11,CAM041,Paid Social,66653.97,257445,11814,705
2026-04-11,CAM042,Email,16115.08,102336,7693,728
2026-04-11,CAM043,Paid Search,51574.61,191683,9655,785
2026-04-11,CAM044,Paid Social,47264.98,214112,8533,550
2026-04-12,CAM001,Affiliate,30228.56,115175,4051,232
2026-04-12,CAM002,Email,15747.09,121286,10581,1066
2026-04-12,CAM003,Paid Search,60789.07,192116,11275,924
2026-04-12,CAM004,Display,34867.27,162379,4280,150
2026-04-12,CAM005,Affiliate,26031.05,109240,3467,187
2026-04-12,CAM006,Paid Search,51808.8,173903,9451,763
2026-04-12,CAM007,Display,38811.54,208431,5080,193
2026-04-12,CAM008,Paid Search,56549.5,193626,10985,771
2026-04-12,CAM009,Affiliate,22957.16,93932,3545,194
2026-04-12,CAM010,Email,17345.67,129249,10938,1089
2026-04-12,CAM011,Affiliate,22660.27,87985,3214,188
2026-04-12,CAM012,Email,17147.9,128435,9674,876
2026-04-12,CAM013,Affiliate,26035.4,99283,3373,191
2026-04-12,CAM014,Paid Social,52367.18,208351,8189,521
2026-04-12,CAM015,Paid Search,43606.39,151894,8103,667
2026-04-12,CAM016,Paid Search,58660.35,195829,11187,776
2026-04-12,CAM017,Paid Social,72643.77,323992,14828,915
2026-04-12,CAM018,Email,16970.73,106703,7872,743
2026-04-12,CAM019,Paid Search,62417.33,249349,13890,995
2026-04-12,CAM020,Paid Social,55782.83,234563,10556,682
2026-04-12,CAM021,Paid Search,58716.48,190265,9695,719
2026-04-12,CAM022,Display,36713.16,189496,4474,166
2026-04-12,CAM023,Email,13657.69,90627,6922,692
2026-04-12,CAM024,Display,34900.79,173249,4428,143
2026-04-12,CAM025,Email,19188.6,116166,9110,873
2026-04-12,CAM026,Paid Social,69658.73,291950,11943,736
2026-04-12,CAM027,Email,20150.46,143724,12339,1282
2026-04-12,CAM028,Email,19251.61,149201,11083,1011
2026-04-12,CAM029,Paid Social,67867.39,346232,14991,937
2026-04-12,CAM030,Email,17185.87,121791,9704,1051
2026-04-12,CAM031,Paid Search,47254.09,165927,9533,756
2026-04-12,CAM032,Affiliate,27818.45,118376,3868,216
2026-04-12,CAM033,Paid Social,56303.69,279181,12679,687
2026-04-12,CAM034,Affiliate,25906.32,89642,3202,161
2026-04-12,CAM035,Paid Social,62876.31,303517,13023,813
2026-04-12,CAM036,Paid Social,68818.81,310763,12494,792
2026-04-12,CAM037,Display,39888.9,226328,5621,206
2026-04-12,CAM038,Display,45213.3,238751,5472,181
2026-04-12,CAM039,Email,17153.56,112083,9732,1051
2026-04-12,CAM040,Affiliate,25029.36,90227,3036,160
2026-04-12,CAM041,Paid Social,68974.78,278722,11024,613
2026-04-12,CAM042,Email,19403.22,136291,11629,1103
2026-04-12,CAM043,Paid Search,67489.01,249563,13657,933
2026-04-12,CAM044,Paid Social,77563.88,341805,12940,752
2026-04-13,CAM001,Affiliate,25234.33,91524,3031,169
2026-04-13,CAM002,Email,18019.42,135358,11272,1174
2026-04-13,CAM003,Paid Search,56192.29,205342,10438,844
2026-04-13,CAM004,Display,30720.58,132710,3397,115
2026-04-13,CAM005,Affiliate,24880.82,95308,3199,176
2026-04-13,CAM006,Paid Search,57199.77,226747,11768,942
2026-04-13,CAM007,Display,27289.06,137597,3162,117
2026-04-13,CAM008,Paid Search,58328.09,191480,9835,781
2026-04-13,CAM009,Affiliate,24014.22,83481,2850,162
2026-04-13,CAM010,Email,19415.13,124450,9592,914
2026-04-13,CAM011,Affiliate,20870.87,84394,3195,178
2026-04-13,CAM012,Email,16414.26,119777,9237,902
2026-04-13,CAM013,Affiliate,27580.71,117478,3807,197
2026-04-13,CAM014,Paid Social,69982.33,281368,11681,681
2026-04-13,CAM015,Paid Search,49788.08,152350,8172,577
2026-04-13,CAM016,Paid Search,55088.84,173954,9362,633
2026-04-13,CAM017,Paid Social,69508.88,295864,13434,817
2026-04-13,CAM018,Email,17294.89,103185,8071,755
2026-04-13,CAM019,Paid Search,49739.74,197617,9895,741
2026-04-13,CAM020,Paid Social,48613.81,232906,10179,630
2026-04-13,CAM021,Paid Search,47501.92,169919,9586,674
2026-04-13,CAM022,Display,37817.53,169985,4228,160
2026-04-13,CAM023,Email,16752.54,101082,8039,863
2026-04-13,CAM024,Display,37593.26,204252,4709,156
2026-04-13,CAM025,Email,15539.07,118997,8659,835
2026-04-13,CAM026,Paid Social,66069.73,315946,14323,796
2026-04-13,CAM027,Email,20041.83,158151,12058,1156
2026-04-13,CAM028,Email,19863.9,122142,10551,1092
2026-04-13,CAM029,Paid Social,63600.38,303916,13789,784
2026-04-13,CAM030,Email,18444.47,145829,12127,1283
2026-04-13,CAM031,Paid Search,52917.55,205505,10245,789
2026-04-13,CAM032,Affiliate,25753.16,93071,2997,150
2026-04-13,CAM033,Paid Social,55197.59,282949,11403,709
2026-04-13,CAM034,Affiliate,30722.63,121258,3848,204
2026-04-13,CAM035,Paid Social,64750.98,249763,11415,675
2026-04-13,CAM036,Paid Social,66152.59,266765,11718,644
2026-04-13,CAM037,Display,34509.87,171854,4031,133
2026-04-13,CAM038,Display,36327.99,203216,5149,171
2026-04-13,CAM039,Email,19388.78,138587,11938,1137
2026-04-13,CAM040,Affiliate,23300.46,104939,3912,210
2026-04-13,CAM041,Paid Social,61826.35,286205,12412,805
2026-04-13,CAM042,Email,16296.24,124807,9264,911
2026-04-13,CAM043,Paid Search,50533.83,169877,8555,584
2026-04-13,CAM044,Paid Social,59099.95,237598,10688,604
2026-04-14,CAM001,Affiliate,24626.24,92511,2984,152
2026-04-14,CAM002,Email,22119.46,168418,14175,1526
2026-04-14,CAM003,Paid Search,44101.34,145119,8764,636
2026-04-14,CAM004,Display,36656.06,168071,4067,137
2026-04-14,CAM005,Affiliate,29066.32,119832,3864,230
2026-04-14,CAM006,Paid Search,55806.29,198060,10095,823
2026-04-14,CAM007,Display,42079.2,200158,4737,174
2026-04-14,CAM008,Paid Search,61652.14,210601,11983,855
2026-04-14,CAM009,Affiliate,27740.11,118957,4004,237
2026-04-14,CAM010,Email,13543.04,100853,8671,822
2026-04-14,CAM011,Affiliate,29067.39,116395,4119,232
2026-04-14,CAM012,Email,17275.43,128789,10792,1126
2026-04-14,CAM013,Affiliate,25482.45,105720,3977,213
2026-04-14,CAM014,Paid Social,48708.62,229043,10074,590
2026-04-14,CAM015,Paid Search,51758.79,165301,9345,734
2026-04-14,CAM016,Paid Search,60929.85,231763,12947,1010
2026-04-14,CAM017,Paid Social,52736.54,237054,9361,544
2026-04-14,CAM018,Email,16650.47,118856,9953,1043
2026-04-14,CAM019,Paid Search,67762.06,219352,12506,909
2026-04-14,CAM020,Paid Social,52198.24,241449,10579,691
2026-04-14,CAM021,Paid Search,56590.68,209110,10397,716
2026-04-14,CAM022,Display,33540.81,158889,4070,132
2026-04-14,CAM023,Email,19392.94,148778,11427,1131
2026-04-14,CAM024,Display,37331.95,189167,4616,158
2026-04-14,CAM025,Email,17064.29,136252,11913,1133
2026-04-14,CAM026,Paid Social,65113.82,276927,12657,690
2026-04-14,CAM027,Email,19916.09,153275,11517,1228
2026-04-14,CAM028,Email,17595.06,131013,11165,1178
2026-04-14,CAM029,Paid Social,57760.24,269146,11063,651
2026-04-14,CAM030,Email,14238.65,97345,7079,687
2026-04-14,CAM031,Paid Search,57003.62,203089,11849,882
2026-04-14,CAM032,Affiliate,25530.28,89887,3138,165
2026-04-14,CAM033,Paid Social,56346.86,275500,10704,673
2026-04-14,CAM034,Affiliate,25915.74,116129,4256,233
2026-04-14,CAM035,Paid Social,74268.33,295271,12994,749
2026-04-14,CAM036,Paid Social,48167.96,217801,8272,450
2026-04-14,CAM037,Display,31495.9,144245,3463,127
2026-04-14,CAM038,Display,32556.35,161182,4329,164
2026-04-14,CAM039,Email,15952.66,107544,8319,767
2026-04-14,CAM040,Affiliate,23960.66,106636,4091,222
2026-04-14,CAM041,Paid Social,53273.52,266830,10494,621
2026-04-14,CAM042,Email,19749.06,154064,11119,1219
2026-04-14,CAM043,Paid Search,72037.66,281844,16259,1206
2026-04-14,CAM044,Paid Social,57163.04,257212,11787,675
2026-04-15,CAM001,Affiliate,25809.55,91093,3007,150
2026-04-15,CAM002,Email,17724.7,114607,8494,771
2026-04-15,CAM003,Paid Search,51923.11,156810,8883,644
2026-04-15,CAM004,Display,35269.88,183980,4327,140
2026-04-15,CAM005,Affiliate,23909.54,100512,3452,188
2026-04-15,CAM006,Paid Search,52187.88,183492,9843,733
2026-04-15,CAM007,Display,34291.83,172561,4504,146
2026-04-15,CAM008,Paid Search,59407.37,223274,11771,870
2026-04-15,CAM009,Affiliate,25788.8,100075,3678,186
2026-04-15,CAM010,Email,16569.93,115796,9813,1011
2026-04-15,CAM011,Affiliate,23169.84,97192,3458,195
2026-04-15,CAM012,Email,15502.5,93619,7570,755
2026-04-15,CAM013,Affiliate,21084.72,94274,3270,180
2026-04-15,CAM014,Paid Social,72395.01,306521,12709,694
2026-04-15,CAM015,Paid Search,57901.41,211329,11116,902
2026-04-15,CAM016,Paid Search,62703.36,240240,13486,911
2026-04-15,CAM017,Paid Social,78851.03,386505,16724,1018
2026-04-15,CAM018,Email,19074.73,135056,10596,1010
2026-04-15,CAM019,Paid Search,48915.7,180014,8989,653
2026-04-15,CAM020,Paid Social,51908.44,205591,8786,550
2026-04-15,CAM021,Paid Search,58428.96,227154,11952,978
2026-04-15,CAM022,Display,33430.5,183510,4163,146
2026-04-15,CAM023,Email,16690.12,116702,8684,872
2026-04-15,CAM024,Display,35962.31,168354,3826,131
2026-04-15,CAM025,Email,18564.8,133881,10980,1060
2026-04-15,CAM026,Paid Social,75778.03,331034,12903,760
2026-04-15,CAM027,Email,18818.03,142670,10320,974
2026-04-15,CAM028,Email,14626.39,99896,7964,821
2026-04-15,CAM029,Paid Social,57221.93,242838,11020,661
2026-04-15,CAM030,Email,22501.45,170884,12577,1230
2026-04-15,CAM031,Paid Search,63367.59,192053,10004,797
2026-04-15,CAM032,Affiliate,22480.31,90077,3414,200
2026-04-15,CAM033,Paid Social,57454.65,242404,10271,648
2026-04-15,CAM034,Affiliate,23109.06,89020,2833,151
2026-04-15,CAM035,Paid Social,58945.91,269431,10321,672
2026-04-15,CAM036,Paid Social,70964.81,345535,13620,827
2026-04-15,CAM037,Display,36425.94,180489,4286,147
2026-04-15,CAM038,Display,37242.26,180399,4938,185
2026-04-15,CAM039,Email,17166.01,108278,8751,939
2026-04-15,CAM040,Affiliate,25761.59,106047,3843,204
2026-04-15,CAM041,Paid Social,63821.7,256462,10011,637
2026-04-15,CAM042,Email,15266.47,97765,8415,870
2026-04-15,CAM043,Paid Search,55936.0,168775,9159,712
2026-04-15,CAM044,Paid Social,58083.6,287231,11659,766
2026-04-16,CAM001,Affiliate,23578.35,103904,3950,219
2026-04-16,CAM002,Email,15670.44,117987,9786,1009
2026-04-16,CAM003,Paid Search,59960.36,199417,11940,819
2026-04-16,CAM004,Display,33181.06,151517,3603,136
2026-04-16,CAM005,Affiliate,22571.23,78854,2919,146
2026-04-16,CAM006,Paid Search,56399.04,217141,12132,888
2026-04-16,CAM007,Display,37594.31,212144,5445,188
2026-04-16,CAM008,Paid Search,62363.52,200446,11429,787
2026-04-16,CAM009,Affiliate,22495.25,93128,3017,182
2026-04-16,CAM010,Email,19413.77,153102,12064,1284
2026-04-16,CAM011,Affiliate,23203.44,86617,2799,152
2026-04-16,CAM012,Email,17474.83,117226,8935,870
2026-04-16,CAM013,Affiliate,20570.53,71523,2504,144
2026-04-16,CAM014,Paid Social,67962.98,260588,11928,777
2026-04-16,CAM015,Paid Search,65588.41,216727,11997,949
2026-04-16,CAM016,Paid Search,59401.1,220671,12771,1027
2026-04-16,CAM017,Paid Social,63555.07,278943,12856,804
2026-04-16,CAM018,Email,18355.6,128568,10609,1014
2026-04-16,CAM019,Paid Search,55828.01,216173,12133,984
2026-04-16,CAM020,Paid Social,59994.55,282169,12142,677
2026-04-16,CAM021,Paid Search,59191.46,211457,11947,888
2026-04-16,CAM022,Display,37601.27,209663,5498,189
2026-04-16,CAM023,Email,13646.94,108384,8887,967
2026-04-16,CAM024,Display,34864.59,190438,4596,148
2026-04-16,CAM025,Email,17824.97,108456,9065,886
2026-04-16,CAM026,Paid Social,74708.69,381674,14953,986
2026-04-16,CAM027,Email,18006.7,110487,9317,972
2026-04-16,CAM028,Email,17354.55,134426,11557,1053
2026-04-16,CAM029,Paid Social,73856.68,341939,13910,754
2026-04-16,CAM030,Email,16893.16,133468,9989,902
2026-04-16,CAM031,Paid Search,49516.95,167397,8966,609
2026-04-16,CAM032,Affiliate,19283.25,83381,3157,162
2026-04-16,CAM033,Paid Social,72116.97,338267,13370,743
2026-04-16,CAM034,Affiliate,22739.71,99011,3783,204
2026-04-16,CAM035,Paid Social,59079.43,236595,10430,671
2026-04-16,CAM036,Paid Social,69982.7,348745,15343,841
2026-04-16,CAM037,Display,31255.99,134990,3469,132
2026-04-16,CAM038,Display,38684.68,191345,4525,145
2026-04-16,CAM039,Email,21358.94,129358,9900,920
2026-04-16,CAM040,Affiliate,19038.73,84254,3220,188
2026-04-16,CAM041,Paid Social,76524.45,315380,14492,806
2026-04-16,CAM042,Email,19370.9,129910,11104,1184
2026-04-16,CAM043,Paid Search,44637.62,139269,7436,590
2026-04-16,CAM044,Paid Social,55958.7,261354,9941,545
2026-04-17,CAM001,Affiliate,23653.73,106379,3794,200
2026-04-17,CAM002,Email,18774.05,119779,9939,1085
2026-04-17,CAM003,Paid Search,66716.51,232879,14023,956
2026-04-17,CAM004,Display,34863.55,153372,3694,130
2026-04-17,CAM005,Affiliate,25597.61,103128,3659,213
2026-04-17,CAM006,Paid Search,46077.37,161446,8216,555
2026-04-17,CAM007,Display,41647.82,215449,5504,199
2026-04-17,CAM008,Paid Search,55727.56,188616,10782,839
2026-04-17,CAM009,Affiliate,20535.54,87946,2882,147
2026-04-17,CAM010,Email,14215.36,94646,7077,642
2026-04-17,CAM011,Affiliate,18705.61,71730,2422,136
2026-04-17,CAM012,Email,19463.34,127928,10892,1008
2026-04-17,CAM013,Affiliate,23340.6,88214,3336,176
2026-04-17,CAM014,Paid Social,59440.66,304902,13595,739
2026-04-17,CAM015,Paid Search,59790.7,178402,8898,628
2026-04-17,CAM016,Paid Search,50612.92,195421,11819,949
2026-04-17,CAM017,Paid Social,70793.36,286218,12902,778
2026-04-17,CAM018,Email,18185.7,111420,8109,799
2026-04-17,CAM019,Paid Search,63259.25,220795,12795,903
2026-04-17,CAM020,Paid Social,77774.52,344990,13145,799
2026-04-17,CAM021,Paid Search,51921.45,167499,9710,800
2026-04-17,CAM022,Display,36297.1,157622,4144,140
2026-04-17,CAM023,Email,15532.34,110275,9113,984
2026-04-17,CAM024,Display,44497.93,241367,6010,204
2026-04-17,CAM025,Email,21109.82,128605,9404,868
2026-04-17,CAM026,Paid Social,57107.74,288490,11090,672
2026-04-17,CAM027,Email,20988.41,128271,10560,1067
2026-04-17,CAM028,Email,20532.29,122722,10563,965
2026-04-17,CAM029,Paid Social,71308.14,295132,13042,778
2026-04-17,CAM030,Email,15776.66,101494,8650,947
2026-04-17,CAM031,Paid Search,60016.13,208935,12319,919
2026-04-17,CAM032,Affiliate,23874.5,107975,3473,206
2026-04-17,CAM033,Paid Social,69349.7,350445,16040,1019
2026-04-17,CAM034,Affiliate,29363.34,103108,3621,203
2026-04-17,CAM035,Paid Social,65752.95,320389,13417,839
2026-04-17,CAM036,Paid Social,70894.33,271319,10329,574
2026-04-17,CAM037,Display,37002.31,181553,4162,131
2026-04-17,CAM038,Display,43038.51,237174,6175,201
2026-04-17,CAM039,Email,17983.49,117985,9998,919
2026-04-17,CAM040,Affiliate,27129.33,120342,4195,248
2026-04-17,CAM041,Paid Social,69136.51,357002,15601,958
2026-04-17,CAM042,Email,19076.98,145359,12550,1252
2026-04-17,CAM043,Paid Search,59179.1,206684,12413,869
2026-04-17,CAM044,Paid Social,60768.41,275094,12513,694
2026-04-18,CAM001,Affiliate,25217.25,94508,3636,179
2026-04-18,CAM002,Email,17019.61,121997,10674,1109
2026-04-18,CAM003,Paid Search,58491.06,221564,11539,948
2026-04-18,CAM004,Display,38103.37,193964,4561,165
2026-04-18,CAM005,Affiliate,21208.19,94056,3262,182
2026-04-18,CAM006,Paid Search,61035.55,226201,12435,867
2026-04-18,CAM007,Display,31342.41,158101,3800,120
2026-04-18,CAM008,Paid Search,52100.7,205548,10337,764
2026-04-18,CAM009,Affiliate,23566.8,104449,3913,208
2026-04-18,CAM010,Email,17026.33,121216,9384,874
2026-04-18,CAM011,Affiliate,19341.61,84777,3148,182
2026-04-18,CAM012,Email,17444.02,134916,11144,1157
2026-04-18,CAM013,Affiliate,27287.97,111368,4032,208
2026-04-18,CAM014,Paid Social,76242.64,342661,13052,789
2026-04-18,CAM015,Paid Search,62471.74,230799,12315,855
2026-04-18,CAM016,Paid Search,37295.11,114532,6853,489
2026-04-18,CAM017,Paid Social,66207.77,310621,13221,778
2026-04-18,CAM018,Email,19983.2,153400,12251,1263
2026-04-18,CAM019,Paid Search,61312.63,212480,12774,979
2026-04-18,CAM020,Paid Social,60844.36,289425,11437,642
2026-04-18,CAM021,Paid Search,45599.96,136621,7767,611
2026-04-18,CAM022,Display,28945.22,137544,3498,133
2026-04-18,CAM023,Email,19037.76,134266,10346,953
2026-04-18,CAM024,Display,37311.74,166624,4411,145
2026-04-18,CAM025,Email,14811.47,113415,9308,1018
2026-04-18,CAM026,Paid Social,67215.37,279177,10838,669
2026-04-18,CAM027,Email,19613.68,138571,10460,969
2026-04-18,CAM028,Email,18225.24,126318,9678,953
